dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1633352400,2021-10-04 13:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,14.29,14.97,14.18,14.99,1020,,,96,1.46,356,,1,,,,77,500,Rain,light rain,10d
1633356000,2021-10-04 14:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.79,,14.83,15.88,15.18,16.1,1020,,,94,1.52,25,,1,,,,99,500,Rain,light rain,10d
1633359600,2021-10-04 15:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.81,,14.99,16.87,15.46,20.18,1021,,,89,1.44,23,,,,,,61,803,Clouds,broken clouds,04d
1633363200,2021-10-04 16:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.85,,17.35,19.17,18.79,24.18,1020,,,91,1.76,26,,,,,,54,803,Clouds,broken clouds,04d
1633366800,2021-10-04 17:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.92,,16.17,20.03,19.89,24.18,1019,,,79,1.87,32,,1,,,,75,500,Rain,light rain,10d
1633370400,2021-10-04 18:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.79,,16.2,20.88,20.46,24.18,1018,,,75,1.93,29,,,,,,40,802,Clouds,scattered clouds,03d
1633374000,2021-10-04 19:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,21.55,,14.93,21.48,21.1,23.18,1017,,,66,2.24,28,,,,,,26,802,Clouds,scattered clouds,03d
1633377600,2021-10-04 20:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,21.86,,14.26,21.72,21.57,26.18,1015,,,62,2.52,31,,,,,,62,803,Clouds,broken clouds,04d
1633381200,2021-10-04 21:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.93,,15.76,22.95,22.68,23.32,1015,,,64,3.33,34,,,,,,75,803,Clouds,broken clouds,04d
1633384800,2021-10-04 22:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,21.29,,13.22,21.04,19.97,22.89,1013,,,60,0.51,293,,,,,,96,804,Clouds,overcast clouds,04d
1633388400,2021-10-04 23:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.4,,13.37,20.17,19.02,21.89,1014,,,64,2.15,352,,1,,,,98,500,Rain,light rain,10d
1633392000,2021-10-05 00:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.77,,13.93,19.6,18.18,21.89,1017,,,69,1.82,21,,,,,,99,804,Clouds,overcast clouds,04d
1633395600,2021-10-05 01:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.13,,14.39,19.03,16.18,20.89,1018,,,74,1.28,325,,,,,,99,804,Clouds,overcast clouds,04n
1633399200,2021-10-05 02:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.84,,16.99,19.1,15.18,18.89,1019,,,89,1.5,336,,4,,,,99,501,Rain,moderate rain,10n
1633402800,2021-10-05 03:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.93,,16.61,18.18,14.18,18.32,1020,,,92,1.26,357,,,,,,100,804,Clouds,overcast clouds,04n
1633406400,2021-10-05 04:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.02,,15.71,17.18,14.18,17.77,1021,,,92,1.41,358,,,,,,100,804,Clouds,overcast clouds,04n
1633410000,2021-10-05 05:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.86,,15.55,17,14.18,17.21,1021,,,92,1.49,3,,,,,,100,804,Clouds,overcast clouds,04n
1633413600,2021-10-05 06:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.71,,15.57,16.86,15.18,16.89,1020,,,93,1.29,1,,,,,,99,804,Clouds,overcast clouds,04n
1633417200,2021-10-05 07:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.95,,15.15,16.08,14.18,16.66,1020,,,95,1.24,360,,,,,,96,804,Clouds,overcast clouds,04n
1633420800,2021-10-05 08:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.79,,14.83,15.88,13.18,16.1,1020,,,94,1.28,10,,,,,,99,804,Clouds,overcast clouds,04n
1633424400,2021-10-05 09:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.79,,14.99,15.91,12.18,16.1,1020,,,95,1.12,11,,,,,,100,804,Clouds,overcast clouds,04n
1633428000,2021-10-05 10:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.79,,15.32,15.96,11.18,16.1,1018,,,97,1.59,19,,,,,,89,804,Clouds,overcast clouds,04n
1633431600,2021-10-05 11:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.79,,15.15,15.93,11.18,16.1,1019,,,96,1.56,1,,,,,,94,804,Clouds,overcast clouds,04n
1633435200,2021-10-05 12:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.24,,14.77,15.35,11.18,16.1,1019,,,97,1.08,345,,,,,,81,803,Clouds,broken clouds,04n
1633438800,2021-10-05 13:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.24,,14.77,15.35,12.18,16.1,1020,,,97,1.56,356,,,,,,99,804,Clouds,overcast clouds,04d
1633442400,2021-10-05 14:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.11,,14.64,16.15,14.18,17.21,1021,,,91,1.72,348,,,,,,84,803,Clouds,broken clouds,04d
1633446000,2021-10-05 15:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.78,,15.04,17.81,17.68,19.18,1021,,,84,1.62,14,,,,,,60,803,Clouds,broken clouds,04d
1633449600,2021-10-05 16:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.85,,15.52,18.91,18.79,19.18,1021,,,81,1.83,31,,,,,,61,803,Clouds,broken clouds,04d
1633453200,2021-10-05 17:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.76,,14.14,19.62,19.43,22.18,1020,,,70,2.18,35,,,,,,80,803,Clouds,broken clouds,04d
1633456800,2021-10-05 18:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.63,,15.19,20.6,20.46,22.18,1018,,,71,2.28,33,,,,,,90,804,Clouds,overcast clouds,04d
1633460400,2021-10-05 19:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.67,,15.87,20.72,20.46,23.18,1017,,,74,2.54,32,,,,,,98,804,Clouds,overcast clouds,04d
1633464000,2021-10-05 20:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.95,,16.35,21.06,20.46,23.18,1016,,,75,3,30,,,,,,98,804,Clouds,overcast clouds,04d
1633467600,2021-10-05 21:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.67,,15.45,20.67,20.46,23.18,1015,,,72,4.14,31,,,,,,100,804,Clouds,overcast clouds,04d
1633471200,2021-10-05 22:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.89,,16.34,20.02,19.89,23.18,1016,,,80,3.7,12,,3,,,,100,501,Rain,moderate rain,10d
1633474800,2021-10-05 23:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.02,,14.3,16.97,16.57,23.18,1018,,,84,2.87,29,,3,,,,100,501,Rain,moderate rain,10d
1633478400,2021-10-06 00:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.95,,13.43,15.82,15.46,19.18,1019,,,85,1.54,12,,,,,,100,804,Clouds,overcast clouds,04d
1633482000,2021-10-06 01:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.95,,13.07,15.77,15.18,16.66,1020,,,83,1.61,15,,,,,,100,804,Clouds,overcast clouds,04n
1633485600,2021-10-06 02:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.63,,13.48,15.52,15.18,15.89,1020,,,87,1.59,13,,,,,,100,804,Clouds,overcast clouds,04n
1633489200,2021-10-06 03:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.63,,14.17,15.62,15.18,15.89,1021,,,91,1.55,17,,,,,,99,804,Clouds,overcast clouds,04n
1633492800,2021-10-06 04:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.63,,14.17,15.62,15.18,15.89,1022,,,91,1.55,14,,,,,,97,804,Clouds,overcast clouds,04n
1633496400,2021-10-06 05:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.63,,14.5,15.68,14.18,15.89,1022,,,93,1.5,7,,,,,,100,804,Clouds,overcast clouds,04n
1633500000,2021-10-06 06:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,13.96,14.92,14.18,14.99,1022,,,94,1.82,6,,,,,,100,804,Clouds,overcast clouds,04n
1633503600,2021-10-06 07:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,13.96,14.92,14.18,14.99,1022,,,94,1.72,7,,,,,,100,804,Clouds,overcast clouds,04n
1633507200,2021-10-06 08:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,14.13,14.95,14.18,14.99,1022,,,95,1.62,360,,,,,,100,804,Clouds,overcast clouds,04n
1633510800,2021-10-06 09:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,14.29,14.97,14.18,14.99,1021,,,96,1.57,2,,,,,,100,804,Clouds,overcast clouds,04n
1633514400,2021-10-06 10:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,14.45,15,14.18,14.99,1020,,,97,1.18,350,,,,,,97,804,Clouds,overcast clouds,04n
1633518000,2021-10-06 11:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,14.29,14.97,14.18,14.99,1021,,,96,0.91,340,,,,,,92,804,Clouds,overcast clouds,04n
1633521600,2021-10-06 12:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.17,,13.54,14.15,13.18,14.99,1021,,,96,1.42,12,,,,,,86,804,Clouds,overcast clouds,04n
1633525200,2021-10-06 13:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.17,,13.54,14.15,13.18,14.99,1022,,,96,1.78,20,,,,,,99,804,Clouds,overcast clouds,04d
1633528800,2021-10-06 14:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.08,,13.28,14.97,14.18,15.55,1022,,,89,1.6,24,,,,,,95,804,Clouds,overcast clouds,04d
1633532400,2021-10-06 15:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.08,,12.76,14.89,14.89,16.18,1022,,,86,1.51,15,,,,,,97,804,Clouds,overcast clouds,04d
1633536000,2021-10-06 16:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.63,,13.3,15.49,15.46,17.18,1021,,,86,2.05,6,,,,,,95,804,Clouds,overcast clouds,04d
1633539600,2021-10-06 17:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.11,,11.88,15.76,15.46,18.18,1021,,,76,2.8,14,,,,,,77,803,Clouds,broken clouds,04d
1633543200,2021-10-06 18:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.86,,12.61,16.59,16.57,19.18,1020,,,76,2.72,15,,,,,,94,804,Clouds,overcast clouds,04d
1633546800,2021-10-06 19:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.93,,13.03,17.68,17.68,19.18,1019,,,73,2.69,14,,,,,,79,803,Clouds,broken clouds,04d
1633550400,2021-10-06 20:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.7,,13.77,18.53,17.68,21.18,1018,,,73,3.16,17,,1,,,,73,500,Rain,light rain,10d
1633554000,2021-10-06 21:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.85,,13.91,18.7,18.79,21.18,1017,,,73,3.3,8,,,,,,87,804,Clouds,overcast clouds,04d
1633557600,2021-10-06 22:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.01,,15.87,19.11,18.79,19.43,1017,,,82,2.13,343,,,,,,99,804,Clouds,overcast clouds,04d
1633561200,2021-10-06 23:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.76,,16.98,19.98,19.18,19.9,1017,,,84,2.54,28,,,,,,94,804,Clouds,overcast clouds,04d
1633564800,2021-10-07 00:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.6,,16.03,18.74,17.18,19.43,1019,,,85,0.85,19,,,,,,96,804,Clouds,overcast clouds,04d
1633568400,2021-10-07 01:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.33,,11.84,14.04,13.79,17.18,1020,,,85,1.18,333,,1,,,,98,500,Rain,light rain,10n
1633572000,2021-10-07 02:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.01,,12.23,13.79,13.79,16.18,1021,,,89,2.08,337,,,,,,98,804,Clouds,overcast clouds,04n
1633575600,2021-10-07 03:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.01,,12.9,13.89,13.79,16.18,1022,,,93,1.74,331,,,,,,98,804,Clouds,overcast clouds,04n
1633579200,2021-10-07 04:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,13.3,14.82,14.18,14.99,1022,,,90,1.37,332,,,,,,100,804,Clouds,overcast clouds,04n
1633582800,2021-10-07 05:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,13.46,14.84,14.18,14.99,1023,,,91,1.24,336,,,,,,100,804,Clouds,overcast clouds,04n
1633586400,2021-10-07 06:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,13.3,14.82,14.18,14.99,1022,,,90,1.28,328,,,,,,100,804,Clouds,overcast clouds,04n
1633590000,2021-10-07 07:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.01,,12.57,13.84,13.79,14.43,1023,,,91,1.29,322,,,,,,100,804,Clouds,overcast clouds,04n
1633593600,2021-10-07 08:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.01,,12.06,13.76,13.18,14.43,1022,,,88,1.02,322,,,,,,100,804,Clouds,overcast clouds,04n
1633597200,2021-10-07 09:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.85,,12.24,13.64,13.18,13.89,1022,,,90,1.51,309,,,,,,100,804,Clouds,overcast clouds,04n
1633600800,2021-10-07 10:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.09,,12.15,12.91,12.68,13.88,1021,,,94,1.32,315,,,,,,95,804,Clouds,overcast clouds,04n
1633604400,2021-10-07 11:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.09,,12.31,12.94,12.68,14.18,1022,,,95,1.24,304,,,,,,87,804,Clouds,overcast clouds,04n
1633608000,2021-10-07 12:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.85,,12.74,13.72,13.18,13.89,1022,,,93,1.24,289,,,,,,81,803,Clouds,broken clouds,04n
1633611600,2021-10-07 13:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.09,,11.82,12.86,12.68,13.88,1023,,,92,0.64,287,,,,,,59,803,Clouds,broken clouds,04d
1633615200,2021-10-07 14:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.25,,11.81,13.01,12.68,14.43,1023,,,91,1.33,347,,,,,,33,802,Clouds,scattered clouds,03d
1633618800,2021-10-07 15:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.87,,13.58,14.81,13.79,17.18,1023,,,92,1.85,15,,,,,,40,802,Clouds,scattered clouds,03d
1633622400,2021-10-07 16:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.86,,14.86,16.9,16.57,22.18,1022,,,88,2.15,22,,,,,,45,802,Clouds,scattered clouds,03d
1633626000,2021-10-07 17:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.78,,12.46,17.47,17.68,25.18,1021,,,71,2.38,32,,,,,,52,803,Clouds,broken clouds,04d
1633629600,2021-10-07 18:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.17,,13.35,18.94,18.79,26.18,1020,,,69,2.94,40,,,,,,55,803,Clouds,broken clouds,04d
1633633200,2021-10-07 19:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.95,,14.13,20.8,20.46,26.18,1018,,,65,3.54,42,,,,,,74,803,Clouds,broken clouds,04d
1633636800,2021-10-07 20:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.89,,14.98,22.83,21.57,26.18,1017,,,61,3.6,40,,,,,,72,803,Clouds,broken clouds,04d
1633640400,2021-10-07 21:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,23.09,,14.38,22.97,22.68,25.18,1016,,,58,4.38,33,,,,,,92,804,Clouds,overcast clouds,04d
1633644000,2021-10-07 22:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,23.53,,15.83,23.56,21.18,23.89,1014,,,62,3.82,23,,,,,,81,803,Clouds,broken clouds,04d
1633647600,2021-10-07 23:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.14,,14.77,22.05,20.18,22.89,1015,,,63,4.26,20,,,,,,81,803,Clouds,broken clouds,04d
1633651200,2021-10-08 00:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,21.55,,14.93,21.48,19.18,21.89,1017,,,66,3.79,11,,,,,,79,803,Clouds,broken clouds,04d
1633654800,2021-10-08 01:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.92,,14.29,19.8,18.18,19.99,1018,,,70,3.18,2,,,,,,92,804,Clouds,overcast clouds,04n
1633658400,2021-10-08 02:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,18.69,,14.58,18.63,17.18,18.89,1020,,,77,2.77,353,,,,,,98,804,Clouds,overcast clouds,04n
1633662000,2021-10-08 03:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.86,,14.32,16.82,15.18,17.21,1022,,,85,2.42,346,,,,,,100,804,Clouds,overcast clouds,04n
1633665600,2021-10-08 04:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.19,,13.49,16.06,15.89,16.57,1023,,,84,2.12,342,,,,,,100,804,Clouds,overcast clouds,04n
1633669200,2021-10-08 05:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.08,,12.76,14.89,14.18,15.55,1023,,,86,1.9,339,,,,,,100,804,Clouds,overcast clouds,04n
1633672800,2021-10-08 06:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,12.6,14.71,14.18,14.99,1023,,,86,1.64,337,,,,,,100,804,Clouds,overcast clouds,04n
1633676400,2021-10-08 07:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,12.78,14.74,14.18,14.99,1024,,,87,1.75,338,,,,,,100,804,Clouds,overcast clouds,04n
1633680000,2021-10-08 08:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.01,,11.88,13.74,12.18,14.43,1023,,,87,1.94,340,,,,,,100,804,Clouds,overcast clouds,04n
1633683600,2021-10-08 09:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.01,,12.23,13.79,12.18,14.43,1023,,,89,1.74,340,,,,,,99,804,Clouds,overcast clouds,04n
1633687200,2021-10-08 10:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.01,,12.9,13.89,11.18,14.43,1022,,,93,1.66,317,,,,,,100,804,Clouds,overcast clouds,04n
1633690800,2021-10-08 11:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.09,,11.82,12.86,10.18,13.88,1022,,,92,1.46,322,,,,,,100,804,Clouds,overcast clouds,04n
1633694400,2021-10-08 12:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,12.93,,11.83,12.71,9.18,13.32,1022,,,93,2.01,328,,,,,,97,804,Clouds,overcast clouds,04n
1633698000,2021-10-08 13:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.09,,12.31,12.94,9.18,13.88,1023,,,95,1.08,312,,,,,,96,804,Clouds,overcast clouds,04d
1633701600,2021-10-08 14:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.01,,10.43,13.53,12.18,14.43,1024,,,79,0.98,324,,,,,,88,804,Clouds,overcast clouds,04d
1633705200,2021-10-08 15:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.24,,10.44,14.73,14.89,20.18,1023,,,73,1,355,,,,,,90,804,Clouds,overcast clouds,04d
1633708800,2021-10-08 16:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.27,,10.36,15.73,15.46,21.18,1022,,,68,1.4,20,,,,,,77,803,Clouds,broken clouds,04d
1633712400,2021-10-08 17:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.01,,11.08,18.53,18.79,25.18,1021,,,60,1.91,38,,,,,,55,803,Clouds,broken clouds,04d
1633716000,2021-10-08 18:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.24,,12.48,19.91,19.89,24.18,1020,,,61,2.61,46,,,,,,73,803,Clouds,broken clouds,04d
1633719600,2021-10-08 19:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.13,,14.01,21.97,20.46,24.18,1018,,,60,4.18,60,,,,,,86,804,Clouds,overcast clouds,04d
1633723200,2021-10-08 20:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.02,,13.38,21.79,21.57,25.18,1016,,,58,4.33,56,,,,,,83,803,Clouds,broken clouds,04d
1633726800,2021-10-08 21:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.78,,13.28,22.55,22.68,23.18,1015,,,55,4.15,57,,,,,,85,804,Clouds,overcast clouds,04d
1633730400,2021-10-08 22:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.62,,14.47,22.5,22.18,22.89,1014,,,60,3.3,58,,,,,,67,803,Clouds,broken clouds,04d
1633734000,2021-10-08 23:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,21.71,,13.87,21.53,20.18,21.89,1015,,,61,2.95,75,,,,,,71,803,Clouds,broken clouds,04d
1633737600,2021-10-09 00:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.79,,13.74,20.6,19.18,21.1,1016,,,64,1.58,65,,,,,,92,804,Clouds,overcast clouds,04d
1633741200,2021-10-09 01:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,20.24,,13.92,20.07,18.18,21.1,1017,,,67,1.42,17,,,,,,95,804,Clouds,overcast clouds,04n
1633744800,2021-10-09 02:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.17,,15.25,19.18,17.18,19.99,1018,,,78,1.37,1,,,,,,96,804,Clouds,overcast clouds,04n
1633748400,2021-10-09 03:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.78,,14.29,17.7,17.18,17.89,1020,,,80,1.37,344,,,,,,99,804,Clouds,overcast clouds,04n
1633752000,2021-10-09 04:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,16.86,,13.96,16.77,15.18,17.21,1021,,,83,1.15,329,,,,,,95,804,Clouds,overcast clouds,04n
1633755600,2021-10-09 05:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.95,,13.61,15.85,14.18,16.66,1021,,,86,1.5,325,,,,,,99,804,Clouds,overcast clouds,04n
1633759200,2021-10-09 06:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.79,,13.81,15.72,14.18,16.1,1021,,,88,1.39,338,,,,,,96,804,Clouds,overcast clouds,04n
1633762800,2021-10-09 07:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.08,,13.45,14.99,13.18,15.55,1021,,,90,1.19,348,,,,,,100,804,Clouds,overcast clouds,04n
1633766400,2021-10-09 08:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.08,,13.79,15.05,13.18,15.55,1021,,,92,1.41,354,,,,,,99,804,Clouds,overcast clouds,04n
1633770000,2021-10-09 09:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.17,,13.54,14.15,13.18,14.99,1021,,,96,1.48,350,,,,,,100,804,Clouds,overcast clouds,04n
1633773600,2021-10-09 10:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.17,,14.17,14.25,11.18,14.99,1020,,,100,1.36,340,,,,,,100,804,Clouds,overcast clouds,04n
1633777200,2021-10-09 11:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,14.76,15.05,11.18,14.99,1021,,,99,1.42,337,,,,,,100,804,Clouds,overcast clouds,04n
1633780800,2021-10-09 12:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,13.41,,13.26,13.39,10.18,14.99,1021,,,99,1.77,347,,,,,,100,804,Clouds,overcast clouds,04n
1633784400,2021-10-09 13:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.17,,14.02,14.23,12.18,14.99,1022,,,99,1.63,354,,,,,,100,804,Clouds,overcast clouds,04d
1633788000,2021-10-09 14:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,14.92,,14.13,14.95,13.18,14.99,1023,,,95,0.92,343,,,,,,100,804,Clouds,overcast clouds,04d
1633791600,2021-10-09 15:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,15.79,,13.98,15.75,14.18,16.1,1023,,,89,0.53,343,,,,,,93,804,Clouds,overcast clouds,04d
1633795200,2021-10-09 16:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,17.02,,13.93,16.92,16.57,18.18,1022,,,82,0.62,35,,,,,,52,803,Clouds,broken clouds,04d
1633798800,2021-10-09 17:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,19.01,,12.75,18.72,18.79,19.43,1020,,,67,0.85,65,,,,,,20,801,Clouds,few clouds,02d
1633802400,2021-10-09 18:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,21.71,,14.12,21.56,21.18,21.89,1019,,,62,1.41,61,,,,,,18,801,Clouds,few clouds,02d
1633806000,2021-10-09 19:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.78,,14.62,22.68,22.18,22.89,1017,,,60,1.37,65,,,,,,26,802,Clouds,scattered clouds,03d
1633809600,2021-10-09 20:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,24.01,,14.97,23.95,21.18,24.43,1016,,,57,1.42,67,,,,,,38,802,Clouds,scattered clouds,03d
1633813200,2021-10-09 21:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,24.17,,14.85,24.1,22.18,24.99,1015,,,56,1.18,51,,,,,,41,802,Clouds,scattered clouds,03d
1633816800,2021-10-09 22:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,24.92,,16.09,24.98,23.18,24.99,1012,,,58,2.57,28,,,,,,48,802,Clouds,scattered clouds,03d
1633820400,2021-10-09 23:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,23.84,,15.35,23.82,22.18,23.89,1014,,,59,2.1,46,,,,,,59,803,Clouds,broken clouds,04d
1633824000,2021-10-10 00:00:00 +0000 UTC,-18000,Frialsa,19.638615,-99.145726,22.78,,16.57,22.89,19.18,22.89,1016,,,68,1.05,78,,,,,,73,803,Clouds,broken clouds,04d
